,Arousal,Arousal.std,Frequency,Valence,Valence.std
#doritoscc14,2.42679366112,0.983835268021,2.34102340698,2.00298769951,1.06960552216
#eje1norte,2.98423196912,1.14365776062,8.19025740027,2.89488370657,1.01261364222
#eje1poniente,2.89201385915,1.10831668854,7.9371637851,2.80542661786,0.981322067976
#eje2norte,2.87516934335,1.10186130524,7.89093382657,2.78908642888,0.975606364012
#eje2poniente,2.63923473716,1.01144325256,7.24340870976,2.56021573305,0.895548713207
#eje3oriente,2.54784367442,1.16676800013,9.68657378376,2.35787773073,0.980573292375
#eje3sur,2.41503250152,1.11208055973,9.26843616694,2.23130631268,0.933197419047
#eje4norte,3.1164783293,1.00026816308,7.53459885716,1.8289270395,0.750470596552
#eje4sur,3.19793661118,1.03368345916,7.76969723403,1.92147063553,0.781587939262
#eje5sur,2.69300890088,1.03205131531,7.39099249244,2.61237989187,0.913795435429
#eje6sur,2.93673328936,1.12545467377,8.05989675224,2.84880714297,0.996496325731
#ejecentral,2.79713505149,1.07195594788,7.67676785588,2.71338849306,0.949127662182
#elcartero,2.53223825395,0.94644292593,0.986717092991,2.89974002838,0.986717092991
#emmawatson,2.80085558474,1.05849992171,1.82718974456,1.92447291449,0.815359419584
#encharcamiento,3.20109061897,1.02171384573,7.70918495953,1.84343538165,0.761810239553
#enimagenes,3.01248583138,1.49722349703,22.6567796659,4.58787762344,0.962071323395
#enjambreenelpalacio,2.94146693051,1.41128378212,96.189587304,4.08393475413,0.677209433913
#ensamblecreativo,2.98962684989,0.90594753027,2.06858019412,2.38062878788,1.13746745467
#ermita,2.80232206821,1.07394378662,7.69100368023,2.71842020988,0.950887727737
#esasoyyo,3.05265165369,1.03046910723,0.692096954584,2.89619508167,0.988845649759
#esmiespacio,2.58695112944,0.966892271042,1.008036623,2.96239334106,1.008036623
#estdel,3.85821615994,1.11204335868,0.464656614661,0.725699656606,0.605619857311
#estonoesnormal,3.28025894125,1.33283236583,2.51097965916,1.02729027788,0.700934686859
#estoycansado,4.05097652256,1.16760216415,0.487871326804,0.761956341863,0.635877234936
#estrategia2015,2.29180612147,1.05816570342,6.4553425324,2.43537634254,1.01030896306
#eun__URL__,3.12158876181,1.31051971197,0.605099643469,1.98661878347,0.892749869823
#exaplayera,3.62432597697,1.48402254522,1.15883832216,1.10562635839,0.804091897011
#exconventodechurubusco,2.27573210239,1.05730916262,10.4270822656,3.15178826571,0.906264996529
#expertoroyalcanin,3.12729746103,1.23547554016,2.36615628004,3.49683701992,1.10861867666
#explosion,2.60023131311,1.06940619767,0.293136724234,2.77394196451,1.06940619767
#expocafe,2.75087706327,1.16860566974,2.03213286817,1.29270538688,0.765281589031
#exporail2015,3.26625045717,1.33740434706,1.04434761763,0.996392880082,0.724649367332
#familiacobaeh,2.69001036227,1.11032322645,0.0,1.36771633804,0.984150132537
#fduyv_mov,3.16787021041,1.20511274457,3.81364792585,3.64076255322,0.889851182699
#fescuautitlan,2.84745412707,1.17530939579,0.0,1.447767483,1.0417515099
#ficgayunam,2.21233559489,1.02147281528,6.2314974761,2.3509273839,0.975275552273
#filarmonica,2.71612788379,1.12110344172,0.0,1.3809956032,0.993705323339
#fixxxionvl15,3.24623632371,1.55750881612,106.155921398,4.50707679391,0.747376025319
#fmf,3.66093292236,1.12116070747,3.06603132248,1.03535759211,0.943834269047
#franzmayer,2.29675843954,1.06707803607,10.5234219652,3.18090881228,0.914638316631
#frayservando,2.87874710083,1.10323242188,7.90075302124,2.79255706787,0.976820373535
#fuertesinsultos,2.98423460484,1.10056879044,0.190483059883,2.11118724704,1.1428983593
#garethemery,2.51983759403,1.02155578136,2.43077888489,2.07978279591,1.11061449051
#gasnieto,3.82225305557,1.02419487953,16.6880413103,0.865814228058,0.60712583065
#gasolina,2.71926791191,1.15517772198,2.00878249884,1.27785146236,0.75648806572
#ggj15,2.75437590837,1.17009202123,2.03471754134,1.294349581,0.766254951954
#gobabiertocdmx,2.35360528469,1.08669942379,6.62941256523,2.50104691505,1.03755221367
#gobiernoabierto,2.57197382838,0.984957825541,3.67405921131,2.76671494216,0.945442348421
#gocrazy24012015,2.50913804054,1.09689642966,1.55070114493,1.70250775635,0.934429194033
#gorillaz,2.43277246833,0.986259108782,2.346790905,2.0079223907,1.07224067211
#grandbudapesthotel,3.13358348608,1.07822227478,0.202166676521,3.48737516999,0.960291713476
#guarderiaabc,3.03653725982,1.03448133767,0.0,1.27637498379,0.833761078119
#guelatao,2.79417095661,1.07082000732,7.66863286495,2.71051314354,0.948121881485
#guerrerodelaluz,2.53564564168,1.1728172189,7.57542072237,3.42669386506,0.885718422532
#hackcdmx,2.2474977237,1.0377077657,6.33053883195,2.38829224467,0.990776258707
#halftimeshow,3.60313774109,0.670226514339,85.8855064535,3.72109760761,0.895422623158
#hbdbryancd9feliz,3.93770602942,1.05968847275,38.1668478906,4.29294250607,0.975395071507
#healthychoice,2.7687485681,1.23265085955,11.0896073174,3.80819089552,1.17073098679
#hijasdeterracota,2.40885391235,1.11915779114,11.0370275497,3.33615608215,0.959278106689
#hipolitomora,2.97715364695,1.01425064921,0.0,1.25141373634,0.817455747128
#historiasdelamadrugada,2.62823405147,1.0809229815,0.296293609142,2.80381544948,1.0809229815
#hologramas,2.40665510952,1.13077766061,0.805553997159,1.10075701475,0.785540233254
#hospitalcuajimalpa,3.75285835266,1.00560016632,16.3850625038,0.850094985962,0.596103191376
#hugosanchezportugal,2.7713566339,1.15558413148,0.276113022566,3.02190363586,0.935716354251
#iedf,2.33522283316,1.07821193457,6.5776346159,2.48151289463,1.02944858074
#igualaquierepaz,1.77614957035,1.40463404417,57.0708919251,4.1273848182,0.824459112883
#igualdaddegenero,3.67629242241,0.998771209419,2.30520546079,1.11210542202,0.873627850413
#incidente,2.62319888234,1.00529777527,7.19939813018,2.54465999365,0.890107405186
#incidentevehicular,3.12983624518,0.998510103822,7.53516346216,1.7995647794,0.74412350297
#incidentevial,3.20104614347,1.02732072115,7.73858089,1.87799985945,0.770692102313
#infiniteobsession,2.44264315128,1.13485633135,11.1918450582,3.38295268297,0.972733998299
#infinitumlive,2.54343458772,1.03112213016,2.45354188919,2.09925890088,1.12101482868
#infinitymirrorroom,2.62674167156,1.22038882971,12.0353584111,3.63792098761,1.04604756832
#informativo969,2.27813817739,1.29964270473,2.59928540945,3.20645439506,1.31971440673
#informedegobierno,2.25569656014,1.04149330735,6.35363253832,2.39700469732,0.994390594959
#inspirandomujeresadirigir,3.05818397999,1.12784090042,0.195203232765,2.16350249648,1.17121939659
#insurgentes,2.75631738067,1.05631324768,7.56474331021,2.67379290819,0.935277354717
#isis,3.88114586413,1.2722583425,4.98225601137,0.889497132897,0.65130595386
#islam,2.61693945527,1.2295807004,0.875940233469,1.19693696499,0.854177743196
#ivea,2.65967469901,1.13352478534,4.5710831964,2.90499767125,1.05008364797
#izazaga,2.74815790772,1.05318626404,7.54234954715,2.66587773085,0.932508671284
#javieraguirre,3.45159744442,1.29625529945,0.0,0.996337406635,0.716752930284
#jornadasnacionales,4.40423544049,0.97236366868,4.79890069425,0.949484523535,0.926605378389
#jukemx,2.69706067801,1.04435056329,2.35232359886,3.30035056651,0.85677303493
#justiciacotidiana,3.28005258441,1.24778886437,3.94869893789,3.76969125271,0.921363085508
#justicialaboral,3.10846709847,1.22803638458,2.35190896869,3.47578155279,1.10194336295
#kikovega,3.71345718384,1.02343774796,0.0,1.43728689194,1.11851119995
#kluiverthroa,3.6470100832,1.39951007336,1.32500577211,1.00654422909,0.707996333241
#kusamaeneltamayo,2.32886142254,1.08199313879,10.6705132878,3.22537002325,0.927422690392
#l12,3.43910818895,1.00575298925,3.68382544001,1.5708610785,0.804468500614
#ladyeuropa,3.57378335536,1.1623717618,0.361966645122,0.693344559669,0.479223445654
#lalonjamx,2.3273408556,1.0812866807,10.6635462654,3.22326410532,0.926817154884
#lavueltaenbici,2.89119369507,1.34325370789,13.2470401382,4.00417533875,1.15136032104
#lemans,3.92287952304,0.943477995098,0.0,1.28279584229,0.906236109436
#lentoavance,2.4442544663,1.12167532444,9.32593389511,2.26061137795,0.94213522315
#leones,3.74717182636,0.77648614049,0.0,1.01193677664,0.616179324389
#ley,2.99552545547,1.02050951958,0.0,1.25913612366,0.822500209808
#leydeaguas,2.98811442256,1.00043359876,3.13278367877,2.08709025383,0.969616784453
#libroschidos,2.4940288496,0.941506031752,16.3712125385,2.72339179754,0.900090560913
#linea2ruta,2.74815195322,1.03758483966,4.1869330585,1.71083787799,0.764032785296
#littledragon,2.47031504273,1.00147907138,2.38300661087,2.03890867352,1.08878750324
#llueve,3.70268350661,1.00982277453,8.01446646452,1.07393850625,0.609099451303
#lluvias,2.52775212586,1.03959742963,0.284965792894,2.69662074387,1.03959742963
#lomejordelcorona,2.52797982693,1.02485668659,2.43863334656,2.0865031004,1.11420316696
#loultimo,2.75674798965,1.37012025833,20.7333860779,4.19840063095,0.88039855957
#lutricia,3.45988661051,1.11662477255,0.0990110635757,1.38615489006,0.913102030754
#lykkeli,2.55778900027,1.0369414866,2.46738897324,2.11110651374,1.12734151363
#madbummvp,3.4184706974,1.10325842857,0.0978258705139,1.36956218719,0.902171916962
#maderocorrupto,3.14105649233,1.0384926188,0.823632076979,1.06407125473,0.746896169186
#maguendigital,2.39172043324,1.10429783344,6.73677170753,2.54154978752,1.05435471535
#mamadasdelano,3.37334106535,0.998879236579,2.447040921,1.51354698107,0.735848382711
#manifestante,2.73287546933,1.04732952118,7.50040672719,2.65105285048,0.927323013544
#mantenimiento,3.15495882422,1.01278956145,7.62852750719,1.85255975693,0.76000695765
#maratontamayo,2.31766973734,1.07679346204,10.6192345709,3.20987003446,0.922965824604
#marfil,2.42207023621,1.12529811859,11.0975828743,3.3544601059,0.964541244507
#mariachitime,3.14051035523,1.11639404655,0.0,2.67099884033,1.31984903634
#mariguana,3.11517007262,1.28019716918,0.544564216137,1.23748891801,0.894452727139
#marinanacional,2.54345090508,1.16917843819,9.7324582684,2.35117146015,0.981578345299
#mas94mellevaconchayanne,2.98238561412,1.18921854436,1.01502295097,1.1155263408,0.729968712529
#maternoinfantil,4.12596233368,1.10557554245,18.0140427303,0.93461025238,0.655366945267
#medaspena,2.94369083047,1.15511918664,0.569574898481,0.995425289869,0.819762003422
#mensajesdelverde,3.44107627869,1.03232288361,111.275804162,4.01100453734,0.876399114728
#metronomy,2.54181560218,1.03046578467,2.45198012352,2.09792264879,1.12030126333
#mexicoshousingrevival,3.10883883735,1.06503739218,2.15260237177,1.75334360103,1.01609971126
#mextropoli2015,2.27390817583,1.04990191877,6.40492929339,2.41635717988,1.00241891742
#millenial,2.48735086441,1.10139053106,2.16589238405,4.03667534351,0.706154694557
#minatitlan,3.25276053429,1.01397782087,0.180708918571,2.53996424437,1.14448981762
#misoginia,2.91185078323,1.06923575997,3.7994202733,1.02771204114,0.581332063675
#mls,3.80610807419,1.04897255659,0.0,1.47314725161,1.14641809464
#mna50,2.26496743679,1.05230787992,10.377760092,3.13687968016,0.901978182793
#mo,2.56977757812,1.04180172086,2.47895383835,2.12100145221,1.13262546062
#moisessanchez,4.03902243912,1.46105146527,1.61802393675,1.01428366184,0.688263913393
#movimientoinformativo,2.23551326752,1.03217433929,6.29678215027,2.37555702209,0.985493087769
#museo,2.34480366707,1.08939993382,10.7435583949,3.24744932652,0.933771371841
#museodeljuguete,2.2823440361,1.06038107872,10.4573772097,3.16094550133,0.908898067474
#museofranzmayer,2.38406980276,1.10764304996,10.9234702688,3.30183118701,0.949408328533
#nadamasfeoque,3.59160792172,1.16816919565,0.363771986365,0.696802678108,0.481613615751
#nisman,3.25634054422,1.00706155777,10.0408548495,1.13499299645,0.835919906795
#nm,3.48127887726,1.19460674286,2.01493755341,0.72804359436,0.358894729614
#nochedeestrellas,2.76195673943,1.17331244946,2.04031766653,1.29791200161,0.768363904953
#novotespormaltratadores,3.78308664322,1.03313209534,5.42394350052,0.627982254028,0.420342960358
#nsjp,2.31273184359,1.06782746375,6.51428412557,2.45761295676,1.01953375936
#nygiants,3.02992585421,1.28852718711,2.59861968279,1.02974348426,0.841047034264
#oaxacan__URL__,2.64454930604,1.08763301313,0.298132907152,2.82122065842,1.08763301313
#observatorionaicm,2.77904235065,1.15080320299,5.20257482886,3.09414361835,0.964778578281
#ocde,3.11866812706,1.06246151447,0.0,1.310897789,0.856312265396
#onu,2.62858186603,0.829488520622,4.50614034176,2.68462838769,0.857511781454
#opinionvia,3.91826116562,1.07988221884,0.0,1.51655590296,1.18019914627
#oscarpresoxhomofobia,3.18693460286,1.25903589249,2.41127856195,3.56352123141,1.12975988567
#osorno,2.89146945894,1.35856984973,0.967830733657,1.32250162363,0.943785249591
#palabrassabias,3.02556606233,1.25489207506,2.85009386539,0.973073092103,0.632763376832
#panazis,3.15836333275,1.04421458721,0.828170189857,1.06993415833,0.751011476517
#panista,2.74857561111,1.14608503342,0.273843326569,2.99706307411,0.928024606705
#paradorgastronomico,2.41292851448,1.1210508585,11.0556967998,3.34179922581,0.960900735855
#parismarch,2.40866916537,1.13172397375,0.806228140593,1.10167820454,0.786197627783
#parque_de_las_ninfas,1.804480865,1.22664148688,0.0,4.07528824568,0.64373334229
#partidocracia,3.49226662596,1.04883154829,3.42915399094,1.65960629344,0.920036809842
#partidospoliticos,2.56569728732,1.20550433874,0.858788489103,1.17349979877,0.837452129126
#pavoreal,2.60994053841,1.21258299351,11.9583779979,3.6146521616,1.03935685158
#percance,3.53956438601,0.965335741639,7.66139477491,1.02662689984,0.582266002893
#percancevehicular,3.17069605172,1.01553426147,7.65446968377,1.84760287285,0.760148006678
#percancevial,2.68834894717,1.03026546478,7.37820319831,2.60785945773,0.91221421361
#peregrinos,2.83190389037,1.08528053284,7.77219131589,2.74711634874,0.960925471783
#periferico,2.61614698827,1.00259525299,7.18004412949,2.53781923413,0.887714546919
#periodistas,2.45597697198,1.15395175815,0.822062978148,1.12331587076,0.801639053226
#petersanangel,2.48209999144,1.14611285508,7.43830085397,3.34947383225,0.867561299801
#pgr,2.80519469917,0.885221354961,4.80890519857,2.86500695288,0.915127481818
#piedradelsol,2.45886531591,1.14239317775,11.2661727196,3.40541966319,0.979194152355
#pinchefeliz,2.14949178696,1.19834167123,1.04787724614,2.72448083997,1.44553322673
#planton,2.65181019187,1.0162625885,7.27792218328,2.57241467714,0.899815833569
#podemos,3.44952512264,1.41244829655,1.1029476738,1.05230211735,0.765310630798
#polonia,2.66822422028,1.13349374771,1.97107541084,1.25386476517,0.742287940979
#poresoesqueestasgordo,3.25357274413,1.24275811374,7.9045816505,4.11763632536,0.821393774748
#porunnuevobj,2.37079496801,1.09463619173,6.67783083797,2.51931344628,1.0451300323
#powerade,3.08435583115,0.934653282166,2.13412499428,2.4560611248,1.17350912094
#precaucion,3.17327728122,1.04046817869,4.27651625276,1.901691477,0.833763405681
#priecatepec,2.60033335924,1.20061795473,7.32437284946,2.7632312727,1.14631865025
#proyectosofia,2.68933296204,1.46792757511,46.8224074244,0.896444320679,0.582688808441
#psd,3.55952617377,1.20391794115,3.3703626585,1.22161656141,0.888044422567
#ptvcariciagabrielcoronel,3.81622210026,1.78174607992,4.29009073853,5.22519151807,0.581278862953
#ptvcg,3.49238549709,1.63055084467,3.92604263663,4.78179272532,0.531952757835
#ptvcgc,3.856950984,1.80076188326,4.33587701678,5.28095772147,0.587482600212
#ptvgc,3.33191768408,1.5556304419,3.74564918458,4.56207934558,0.507510640621
#puntos,2.38413742542,1.10767446756,10.9237801063,3.3019248414,0.949435257912
#puraspendejadas,3.07977469444,1.09480362892,0.0,2.61934326172,1.29432391644
#putin,3.81762524843,1.08993486166,2.13992446661,1.24400942326,0.793198668957
#qepd,2.41875862241,0.938927397728,41.7363434023,3.30155449092,0.836870071888
#queseradelavidade,3.57586764336,1.14169268131,3.36583927274,1.27094090939,0.74317731142
#quieroparamicumple,2.82907822847,1.17965254545,0.281863882542,3.08484360337,0.955205379725
#quierovacaciones,2.74326932907,1.13230628967,0.0,1.39479547501,1.00363512039
#quierunboletoparagloriaporfa,3.25784574747,1.11216113448,28.8881046194,3.8757130444,0.926800945401
#radiotonhidalgo2014,2.39258180559,1.10469554365,6.73919793963,2.54246512055,1.05473443866
#rainboots,2.53647527218,1.02830078602,2.44682853699,2.09351493359,1.11794752121
#readylane,2.75749815226,1.1381793499,0.0,1.40203001738,1.00884078741
#redvial,4.1366594696,0.822883872986,3.67517729759,1.3010461235,0.934084396362
#reformafiscal,2.94444926947,1.04496149868,2.75582104236,1.97771359593,0.888605259061
#regalosnacosdesanvalentin,3.00593501806,1.24674984932,2.83160135269,0.966759417057,0.628657763004
#reportered,4.58268254757,0.911608893871,4.07144242465,1.44132757545,1.03479928493
#reportevial,3.32461940467,1.07244989634,8.06603379548,1.98416150451,0.809098104239
#retina,2.61371940762,1.07696077645,0.14222030282,2.03332787365,1.01353804439
#revolucionmexicana,4.55084381104,1.00473175049,4.958646698,0.981091003418,0.957450256348
#revolucionmexicananoviolenta,3.47314961493,1.31058941811,0.592047195435,1.24643757105,0.856031431556
#revolucionpantene,2.85876100838,1.09351513982,33.4771849233,3.32741035402,0.812325532436
#reymidas,3.50454589248,1.00055047154,1.96443155408,1.14198954344,0.728149296045
#rigoletto,2.60754817009,1.08863840103,26.2880253887,3.58213873863,0.756862888336
#riochurubusco,2.65346571684,1.21020170212,10.0182876945,2.4585721302,1.01821494102
#riosanjoaquin,2.66754847109,1.23147038221,10.2815685308,2.46275409639,1.03266881049
#rubiatrabajando,2.67138943672,1.10263729095,0.0,1.35824866295,0.977337598801
#rufinotamayo,2.28603337765,1.06209515333,10.4742812502,3.16605507612,0.910367274284
