,Arousal,Arousal.std,Frequency,Valence,Valence.std
anise,2.24656096816,1.01837273955,0.511745095253,3.39798743248,0.757382740974
ankle,2.60467585236,1.47758414015,21.49884893,3.43123978436,1.04376019359
ankles,2.14110221088,1.11603124976,4.79544770718,2.78681509733,0.668236453533
anklet,2.38039708793,1.20446950972,1.7125158906,2.82565121949,0.570838630199
annadel,2.03205781817,1.29312770247,12.5141390562,3.42649045587,0.852153278589
annals,2.69236409982,1.32941190243,4.73299988111,1.73807343602,0.808682374557
annapurna,2.96443032026,1.3365058732,14.5709286928,3.41160709739,0.77376655817
annenberg,2.75985092163,1.30386657715,5.97605514526,1.11371936798,0.766021614075
annexation,2.32214756727,1.14247190714,17.2514887452,2.71931841284,0.621067923605
annoy,5.36449083328,1.8761293909,1.36796715856,2.51437786311,1.51950515479
annoyance,2.52078523318,1.19979483763,1.88743261496,1.67157965461,0.931764288346
annoyed,3.24883253329,1.36327377869,10.1068973144,1.67945291334,0.98952435659
annoying,2.91969998509,1.40173266947,6.04106220603,1.73743194729,1.08714734674
annoyingly,2.45463716626,1.25321138024,2.58927971125,1.81249579787,1.1289259541
annoys,3.79295597792,1.33824834585,0.926636219025,1.81329969883,1.07769381285
anny,2.09336946011,0.990521159172,0.510577917099,2.18527348518,0.939463367462
anointing,2.50658467531,1.13411670625,4.42817928394,2.7296692427,0.746675867438
anomaly,3.01314162523,1.30921954602,3.10564494133,1.89914217457,1.195974828
anothersource,2.89314249754,1.30175996522,7.77573990822,3.06315638999,0.900176770687
answer,5.41,2.43,152.0,6.63,1.68
answers,2.85429305315,1.282057693,80.1945552826,3.49795987844,0.886360874176
antagonist,2.90951192419,1.22049807211,1.52158556382,1.60921313584,0.762782972256
antagonists,3.12202041388,1.4043690443,11.8831226826,4.21310713291,0.988459750414
anthrax,2.88710877657,1.10206840396,1.03480601311,1.30385557652,1.07619825363
antibiotic,2.88539852798,1.26332397342,3.74810496966,2.72246473014,0.873902828296
antichrist,3.07738806725,1.53869403362,1.10697412491,2.1641344142,1.37818278551
anticlimactic,2.66130514264,1.04067329407,3.79412138462,2.44991837978,0.883488265276
antidote,2.73677816848,1.34310192287,4.38719626268,2.53068390171,0.905330911477
antidrug,2.18009401381,1.1031171149,1.56841295958,2.5878813833,0.522804319859
antigay,2.48588809729,1.23033812523,0.504236936569,1.69927847624,1.00847387314
antigmo,2.46051979601,1.17318038523,6.10374993086,2.36482337594,0.783045725822
antihero,2.07016743302,1.25125599146,7.12096905708,2.07016743302,1.09866379738
antiquated,2.55543108165,1.27396342903,6.52807116508,2.04035390675,1.04051702857
antiquities,3.16072746277,1.3689066124,1.1129322052,1.61375169754,0.907039747238
antisemitic,3.05570994139,1.19243661702,1.8268763423,1.7571105516,0.894401061535
antisocial,2.49526704001,1.20857322228,6.35882278681,1.71528369915,0.919311909199
antithesis,2.78743292536,1.3272924128,7.89063477516,2.76266463556,0.846414416025
antitrust,3.18844617844,1.40981668711,0.594859361649,2.61143259764,0.969620759487
antivaxxers,3.01851871014,1.30731620193,1.06285870075,1.54114511609,0.866229841113
antiwitchcraft,2.90602013993,1.30207178247,3.83061683178,2.27267971778,0.721096834898
antsy,4.21269797564,1.10187620461,17.6543701291,2.9281903559,1.20536733985
anvil,3.29095744193,1.4171870786,8.30151426792,2.3837205255,1.44683534384
anxiety,3.54865783095,1.02112376332,11.1211498976,1.5771812582,0.930132536888
anxious,4.73733227829,1.53493951281,16.7615619898,2.7627863276,1.26766506473
apartamento,3.09395278931,1.19435677528,0.0,2.2180911541,1.14317005634
apathetic,1.82882787108,1.06394074261,6.32613414526,2.65122530997,0.736131973267
apathy,2.889854213,1.40602992207,6.53671214978,2.61129861643,0.976939584315
apextm,3.17595880508,1.31822649121,18.8318070173,3.94450011849,0.890693575144
aphrodisiac,2.22197742462,1.34301338196,7.64316558838,2.22197742462,1.17923126221
apnea,2.92155090511,1.74798923075,3.70598423481,1.22297479749,0.889436216354
apostle,3.1104598406,1.42708283544,4.68933483958,2.77241716176,1.14624331534
appalled,3.33682444652,1.36795092225,3.69790220261,2.28207418243,0.903404232661
appalling,2.60937603116,1.29632146597,4.00914118687,2.08257229348,1.12747634927
appease,3.41640002131,1.46253985882,1.10508608818,1.10093322515,0.759925316572
appeasement,3.13693313432,1.35798285568,5.75836939812,2.22539396548,1.03609171748
appetit,2.83600521684,1.13951200604,8.68686282635,3.19369956851,0.975994588137
appl,2.7450724709,1.27821959416,2.65760731697,2.64435177247,0.930844368935
applause,5.8,2.79,14.0,7.5,1.5
appleone,2.49843272567,1.27504866928,2.71770322323,2.92369856507,0.884217680097
apples,1.64666181862,0.955791087151,14.0251953006,2.76867744267,0.623342013359
applewood,2.03987404267,1.20659306447,3.54096720616,3.05656862636,0.887587341666
appliance,4.05,2.06,5.0,5.1,1.21
applicati,2.89823572834,1.30670325657,7.71693487962,3.0714063098,0.904830606778
apply,3.68557877839,1.36124296486,17.75534302,3.33585232496,0.946951627731
appn__URL__,1.81493593752,1.26893849671,1.51665955782,2.72493167222,1.01616190374
appointed,2.68946255008,1.19754940907,26.7065995733,2.9853323851,0.954105366667
appointees,3.63381228447,1.66667833328,1.70069217682,1.03175325394,0.822001218796
appoints,3.37589584351,1.49270021439,0.629831314087,2.76495946884,1.02662504196
appraiser,1.89519944668,1.32505588055,1.58373212814,2.84543872356,1.06110052586
appreciative,2.65718469203,1.27052998871,7.46826934814,2.96488161117,0.683125084341
appropriation,2.3547853601,1.33562996507,8.58236122131,1.64674055934,1.20689454675
appropriations,2.52840023637,1.43294455409,1.10652089119,1.55466185212,1.06226005554
apricot,3.01149842754,1.50982619196,2.7877984494,3.88291940749,1.03414765969
apricots,2.37612061977,1.5148532486,1.83248376846,4.21471266747,0.934566721916
apricus,2.56974556923,1.35018168449,4.81757640839,2.61150627136,0.791065731049
aquaman,2.73146767139,1.24691472212,2.63564519087,2.075076617,0.993051435947
ar15,2.52914169192,1.15238414243,1.03444440663,2.16810582832,0.849380308092
arata's,1.98574933469,1.06246962816,31.8270508349,2.89515526533,0.908739121258
arbalest,2.66388748646,1.3902530123,6.67019776106,3.11651520741,1.09925667167
arbitrary,3.14335625339,1.16928256583,4.76085478067,2.1728533783,0.841931805134
archaic,2.7366414392,1.36282545567,2.74763196707,1.92334237695,1.18697700977
archangel,3.03430691918,1.31339023769,4.44842839241,3.89300054292,0.827649847269
archbishop,2.78900278807,1.31763911247,6.0391792655,1.12548340857,0.774112978578
archeologist,2.86904473841,1.33463389357,3.01275171836,2.61664822638,0.883062136571
arches,2.81746801853,1.72307961464,0.582121491432,1.11767326355,0.76840036869
arclight,2.50963190198,1.53747975469,11.0952147245,4.16334723949,0.787231901884
arduino,2.68599339485,1.50261515737,0.550408482552,3.9904614985,0.941198505163
areal,2.11017656207,1.11411720574,1.29802566767,2.8211456418,0.749453607202
arevalos,2.58237931192,1.26173594117,0.771352469921,1.58246751964,1.02658236057
ariana,3.01003995001,1.4128758949,17.8703670502,3.60758034825,0.982870187759
arid,2.61308908463,1.43197281837,0.522617816925,1.96504299164,0.956390604973
arising,2.20273256958,1.28888908148,3.6976326108,1.15683077395,0.64972687304
arista,2.51977182329,1.33737320006,14.9234777689,2.47959322929,0.964286255836
arm,2.42416195142,1.37911459208,72.6433787346,3.39902192378,0.884196567774
armada,3.25310829878,1.40088807821,8.20603895187,2.35630547047,1.43019536018
armadillo,2.68550110439,1.30608513375,3.28022708495,2.42167014976,0.740766650836
armchair,3.69151486397,1.29687329769,0.538121700287,1.49059710979,1.24844234467
armenians,3.01590385079,1.06115135491,430.045549095,3.721645661,0.863137465715
armored,3.56884114504,1.25377655387,0.520239233971,1.4410626781,1.20695502281
army,5.03,2.03,132.0,4.72,1.75
army's,3.28249305189,1.0474938333,0.518561303616,3.78031190336,0.565231820941
aromatic,2.22934899539,1.27869762599,2.41754445434,2.8767557472,0.901887169182
aroused,4.7187243399,2.04060234904,12.5021824241,4.60554124117,0.910357917547
arraigned,3.30214760005,1.25877709389,4.26365345716,1.16833686978,0.815525491536
arraignment,2.95040272236,1.42795291901,1.04996538162,1.37020482302,0.887220747471
array,2.65585517138,1.40275764465,7.41430580616,2.96812127084,1.14516061842
arresting,2.45410140991,1.14155946732,0.502889633179,1.25722408295,0.673872108459
arrogance,2.68435638666,1.37407398209,5.27694056928,2.86309576318,1.1680784075
arrogant,4.44569084227,1.68905029833,4.20400166512,2.74212046623,1.77672029972
arrowood,2.69038878083,1.42792844176,15.9339654446,2.6474896431,1.02957930565
arson,3.08003602654,1.22780901313,5.92647442222,1.61215123802,0.763566646874
arsonist,2.93105254936,1.32508463144,2.78779418468,2.12780704772,0.936002230048
art,4.86,2.88,208.0,6.68,2.1
arteries,2.33552570343,1.6348679924,1.06160259247,3.87484946251,0.981982398033
artesanal,2.68197329402,1.21182080656,0.754685550928,2.55922668278,1.09703110397
artfarm,2.63340089321,1.39768202305,15.5964517593,2.59141044617,1.00777072906
arthrex,2.61812363863,1.33168757915,3.23225140572,3.29689643383,0.782204840183
artichoke,2.62501093197,1.43524623609,3.71196818352,3.62532374263,1.01739191365
artichokes,3.09046478629,1.2762243247,0.625600159168,4.18526506484,1.02598426104
articulate,2.98345571478,1.38991530418,5.02558306853,3.15226007501,0.684174516797
articulation,2.93345851183,1.20110807776,1.13090765476,3.09556031823,0.918566864729
artifact,2.96723509789,1.25540778399,8.10106545687,3.39525993764,0.816766235828
artificially,2.16628486037,1.30935153723,7.4515941143,2.16628486037,1.14967452049
artisans,3.27924114227,1.61550850391,4.21961176395,4.17741564631,1.10312707543
artists',4.00647431135,1.0901594466,4.42704343796,4.111616593,0.846672057509
arugula,2.79867000349,1.46934235796,3.38786321878,3.86425435521,1.08819172285
asean,3.19449673355,1.15062441587,6.56057780981,1.13548462093,0.595498601198
asexual,3.43257319808,1.15810220361,3.1300059557,3.42213984489,0.839884931445
ashamed,3.39293908566,1.35596125096,15.6407442689,1.91752740443,0.767648521066
ashore,2.55445527792,1.09476654768,3.70210909843,1.76643491268,1.01543563843
ashtray,2.54924133527,1.23700061798,3.9057393074,2.53245533216,0.976766916037
asinine,2.94175438777,1.26002176628,3.83370901644,1.82156347752,0.995451318324
asm1,2.93264698446,1.67506198585,0.515403687954,0.865878195763,0.633946536183
asparagus,2.56277115004,1.37377298951,3.50272347246,3.57384976753,1.01931432111
aspect,2.12747231126,1.16232633591,37.3604893684,2.87987105548,0.819855183363
aspergers,3.62281531096,1.07131824195,4.6579053998,3.80913152695,0.812545719743
asphalt,2.1425818491,0.940005272031,0.525142610073,1.66470207393,0.714193949699
aspirin,2.6201487124,1.32049183965,4.86729225516,1.49929521739,0.853889187276
assassin,6.28,2.53,6.0,3.09,2.09
assassinate,3.67875115434,1.28975870887,1.28602834543,1.14212067882,0.75454632918
assassination,3.46764350533,1.21926199615,8.02225124836,4.06010117114,0.896134235859
assassins,3.14895291805,1.26860682845,3.00855374336,1.54940517783,1.04797955394
assault,7.51,2.28,15.0,2.03,1.55
assay,2.89442201058,1.30480582972,7.7114657561,3.06700986882,0.903529400031
asscheek,2.19440724254,1.25241779208,1.605663836,1.54143728256,0.936637237668
assembler,2.5429928273,1.29759779871,2.782748878,2.98589703858,0.893761983514
assemblywoman,3.15150076866,1.39348075032,0.587966561317,2.58117320418,0.958385494947
assert,3.29007684231,1.2967403841,0.535843133926,1.20028862,0.718029799461
asserting,2.69140501022,1.47509697676,1.03515577316,3.66962721586,0.921288638115
assess,3.03471803665,1.14668607712,20.8003520966,4.08006906509,0.618677139282
assessing,2.7928563334,1.26027614325,3.53973911703,2.72693567738,1.07204157114
asset,2.67261871472,1.20224058315,8.71105416119,2.39541289732,0.886537120789
assets,2.8826381127,1.02803922176,15.9140534997,3.57551818073,0.828325450619
asshole,2.92214290877,1.51501229942,1.39753711224,2.02748613675,1.21137912691
assholeeee,2.19085960746,1.28537368894,1.04078841209,1.64444569111,0.99395293355
assignmentoperating,2.97379284561,1.22593320668,20.4697878361,3.55635365605,1.10691870213
assis,2.44575758636,1.29691529632,3.06357944012,3.09932120025,1.00587524951
assistan,2.45144943893,1.29993352294,3.07070910931,3.10653404891,1.00821615756
assisted,3.0529385519,1.8402099967,6.03347539902,4.74231166363,0.814519178867
assited,2.73219411612,1.64687590003,5.39959311485,4.24408018827,0.728945070505
asso,2.84569904407,1.28088186185,7.63457783063,3.01267828147,0.886397946676
assoc,2.3792216152,1.21017198205,2.93731063604,2.99605684876,0.710829173923
associ,2.47577027678,1.25928068399,3.05650651455,3.11763664484,0.739674576521
associat,2.75262997657,1.32659421116,9.51913180947,3.05175231904,0.991927861273
associate,2.48313292384,1.3167343688,3.11039614677,3.14668410182,1.02124673486
associations,2.99147031784,1.15579535007,8.49849522114,2.18128044009,1.2067863214
assorted,2.15654661655,0.946131971478,0.528565347195,1.67555215061,0.718848872185
assortment,3.08708382189,1.47350824893,7.2835008502,3.69217466176,1.1261412853
assumed,2.77466727734,1.41318457603,295.849616528,3.67083310604,0.907655134201
assurances,2.74364113808,1.43513536453,11.0800892115,4.11546170712,0.633147954941
assured,2.07286720634,1.24589656234,9.24901378155,2.06198601365,1.15340642452
asswhole,2.63381551355,1.28670619726,1.3296867907,1.59877257943,1.13110373318
asswhooping,2.71230654985,1.26680608124,2.10263714194,1.82956425875,0.575001527071
asteroid,3.17860126734,1.2227659744,0.511527121067,1.54711716115,1.09410983771
asthma,4.15302070856,1.1950287509,13.0151646137,1.84578698158,1.08854104042
asthmatic,3.60002317727,1.13321791083,4.9581695497,4.18847807646,0.933850538433
astonish,3.61324887514,1.4241143775,0.588477015495,1.31818851471,0.788559200764
astonished,3.70569041689,1.51969198128,4.96449812253,3.41758340538,1.00820197642
astonishes,3.07392791688,1.43942079127,1.58178108931,3.87009106517,0.885797410011
astonishing,2.25124611378,1.13594987392,8.77779448032,2.1996120286,0.939740350246
astounded,3.56309021235,1.20213681936,3.24901843071,3.55226015091,0.871819945574
astounding,3.04589757442,1.11477937639,6.80277818441,3.06533447206,0.897215443254
astounds,3.25783933997,1.52554054856,1.67641818523,4.10163649321,0.938794183731
astrology,3.78705857277,1.03045654535,4.18459510803,3.88644270658,0.800303814411
astronaut,5.28,2.11,2.0,6.66,1.6
astronomer,3.53384402394,1.2414816469,0.51513761282,1.42693118751,1.19511926174
astronomical,2.61008360267,1.22704122186,4.27019304037,2.81038185298,1.14166620731
asylum,4.06774264634,1.20734663844,9.59107142687,1.55713865519,1.26940651238
asymmetrical,2.72678460121,1.41973082542,0.0,2.2028363204,1.37466000557
atardecer,3.027237854,1.16860284805,0.0,2.1702624321,1.11851986885
ate,3.0837191689,1.36030494094,33.0592037439,4.04839757323,0.937580696344
atheism,2.54759629011,1.22241350651,1.62267279625,1.89852717161,1.04391949892
atheist,2.2686167568,1.33099367917,1.07772767544,1.70280972719,1.02922993004
atheistic,2.73122518927,1.31816742459,4.71587003129,2.23550620615,0.962931887805
athlete,2.37440766215,1.26218257725,4.89993336797,3.45009252012,0.890808836818
athletics,6.1,2.29,9.0,6.61,2.08
atlest,2.22573206425,1.09206479788,2.60015428066,2.54815119505,0.998459243774
atom,3.07525461942,1.30213396668,3.01762846112,2.47108883768,1.13318236351
atrial,2.90302930504,1.35085400403,3.59162551165,1.74688887268,1.1520424664
atrocious,2.25344102859,1.13705739975,8.78635263443,2.20175660133,0.940656576157
atrocities,2.86060313714,1.26973375654,4.43552235365,2.08929768431,0.90700404501
attack,3.59353094101,1.03403596878,11.2617778778,1.59712486267,0.94189414978
attacker,3.35426703592,1.32589414567,3.04457260172,1.61508417298,0.922310918967
attain,3.06483222067,1.15806489885,21.0067586303,4.12055650055,0.624816410542
attendants,3.47134860992,1.47624967575,15.441942215,1.896270504,1.07475917816
attic,2.14149227262,1.19883556366,3.0062558651,2.95486652851,0.787342476845
attorney,2.60543281376,1.28950427294,0.528485357761,1.78099565566,1.05697071552
attorney's,3.12736079216,1.38280691743,0.583462834358,2.56140184283,0.951044420004
attractiveness,2.31758715183,1.25729079366,2.81708884239,2.37101101115,1.04966074944
attribute,2.62011349201,1.37900710106,2.75801420212,3.76193137169,1.08114156723
attributes,2.74358893373,1.34010702605,5.97834274986,2.63983548235,0.935077858513
atyr,2.60934082896,1.37163405031,4.90495595336,2.65328115344,0.803283744454
auckland,2.37788388133,1.28155426025,2.50303566456,1.75212496519,0.926123195887
audacious,2.73404743671,1.49846830666,1.05155670643,3.72776852429,0.935885468721
audible,3.29905934334,1.32907963991,3.15196752548,1.62326327562,1.09793535471
audit,2.76974848032,1.16858616352,40.0905858278,3.62776160121,0.916531922817
auditor,2.84966174245,1.09017308652,2.02822899818,1.58708919108,0.922844194174
austalian,3.2734192729,1.14041703701,8.97550445795,2.9407976371,1.05066199243
austin,2.70357070923,1.26868379593,19.9443740845,1.706352005,1.13572130203
authenticity,2.84799820253,1.3703323148,4.25840393135,2.78117560429,1.04332116118
author,2.24349749923,1.26941544414,37.8233989477,2.86007071495,0.984444630146
author's,3.62137660503,0.985374573469,4.00152111053,3.71641273141,0.76529091239
authorities,3.2568797797,1.2398870635,7.48822144667,1.15484025478,0.799790030718
autobiography,3.635373528,0.989183128476,4.01698732376,3.73077697694,0.768248825669
autobot,2.83491844445,1.260851181,3.20166149735,1.96667253897,1.00551002845
automation,2.47115861177,1.26499786079,2.35348439217,2.68885591805,1.00023086667
autotheft,3.44544468284,1.4119256562,0.82134193182,1.48330781281,1.10829910159
autumn,4.51,2.5,22.0,6.3,2.14
aux,1.83764399886,1.08493671119,3.11465084553,2.6474532187,0.565828236938
avacado,1.92399926186,1.23524732232,5.10727480054,3.02954069525,0.960048558414
avalanche,5.54,2.37,1.0,3.29,1.95
avenger,2.89095516443,1.23674435735,0.521833062172,1.71683077455,1.01757447124
avenue,4.12,2.01,46.0,5.5,1.37
aviles,2.82526443422,1.11047870815,1.03300344944,3.21264072776,0.821237742305
avo,2.6644832387,1.38273488653,2.97524933815,3.62544710267,1.0829680028
avocado,2.85054943717,1.492543208,3.39867414236,3.88750013804,1.16512618542
avoidance,2.62709145188,1.30737225801,5.05920344591,2.82702748254,0.881177932322
awahnee,2.86748522758,1.75366865158,0.592455625534,1.13751480103,0.782041425705
aware,2.84054064274,1.15746439576,36.9046618938,4.00359665394,0.777234545946
awed,5.74,2.31,5.0,6.7,1.38
awful,3.16040258408,1.37352520943,18.6033599377,1.80560713291,0.959482979774
awkwardness,2.41920473099,1.57566623926,4.77474617958,0.854149038792,0.541137900352
axe,2.07726418734,1.25554543018,7.14538049698,2.07726418734,1.10243013382
axis,2.76132822335,1.29870424926,2.62343987823,4.19829654634,0.584654891193
azkaban,2.51094737649,1.28742678583,4.19564647973,1.87286705777,0.78928741619
b'day,3.37729754686,1.06678111136,9.10050237179,3.96377436638,0.970720252991
b3k,1.79702711105,1.21941125393,12.8359079361,2.70088896155,0.780851066113
baaad,1.36342592239,1.13102377653,1.54934763908,1.69395341873,0.73852237463
babies,2.78990465641,1.24936906815,16.9405975342,3.65811028004,1.05349340916
baboon,2.92452527046,1.47020548701,0.754589378834,1.42139155686,0.966938600838
baby,5.53,2.8,62.0,8.22,1.2
babylights,2.86610627532,1.59968722343,85.4378403425,4.25371375322,0.951329144239
bacara,2.8249029541,1.86487734079,6.62086629868,4.8111628437,0.331043314934
baccyard,2.20032726049,1.30707513869,2.01864886284,3.3761902231,0.792319678664
backcountry,2.15042611599,1.42769337177,10.0708661079,2.89093097687,0.675340433121
backcourt,2.72181425571,1.27979345798,0.600841999054,2.20509013653,0.991389298439
backend,1.83638728619,1.28393651485,1.53458547592,2.75713857174,1.02817226887
backfire,2.96910530567,1.07418369383,1.29093721509,1.47042104512,0.648181596994
backlash,2.96610977312,1.26249656717,2.12717906634,2.6326505057,1.01843142112
backpacking,1.9864310503,1.2441331315,2.61372506618,3.59648569107,0.946168473959
backseat,2.17109486043,1.21633250207,3.0346660614,2.9998909691,0.798021605313
backstab,3.21803286016,1.15668064892,4.18182563782,1.13552115381,0.700556088686
backstabber,2.86924539447,1.35792055786,0.778639614582,1.76216644943,1.00715500236
bacon,2.23625628034,1.2430526946,2.73455659548,3.18169001718,0.938706816435
bacteria,2.15047195554,1.13863591969,1.01908022165,1.92733437389,1.16938022912
bacterial,2.56183840513,1.27544518888,1.09480273724,1.67504818797,0.957952395082
badassery,2.62611493915,1.21868461221,1.30174335837,3.5413262108,0.875751734078
badddddd,1.33117040634,1.10426635981,1.51269364357,1.65387838364,0.721050636768
badfaith,3.7309609127,1.71123636246,1.74615955353,1.05933679581,0.843977117538
baffled,3.34594463944,1.32230926305,3.31974720955,2.58539706737,0.839986512661
baffles,3.24598558784,1.51998982072,1.67031848431,4.08671255827,0.935378351212
baffling,2.21762696266,1.11898608208,8.64671063423,2.16676395893,0.9257066679
bafoon,2.46006012201,1.4738444829,2.73948788643,1.79162507772,1.01908949375
baggie,2.32494855464,1.101570158,1.58880311251,1.99129990101,0.868545701504
baggy,2.06542046815,1.23220068842,4.19167387486,3.2468251884,0.700747244656
bagpipe,2.73326651335,1.15557020545,0.527657628059,2.51692688584,1.05531525612
bahn,2.48532292128,1.12660423994,0.56613278389,3.75912168503,0.837876520157
bailout,2.31999901772,1.13831727505,2.7102792263,2.65607364178,1.0407472229
bake,5.1,2.3,12.0,6.17,1.71
baker,2.12569568753,1.13295654058,0.560869574547,2.65291308761,0.588913053274
bakeries,2.35718795896,1.10630377501,0.530846446753,2.18629496306,0.888110037446
balaton,2.91038998961,1.1127961725,1.71199411154,2.24271228611,1.12991611362
balayage,2.7780336082,1.55053038597,82.8124183416,4.1230012536,0.92209572196
balconies,2.71865897655,1.14572700044,0.535405735175,2.36832068463,0.88418855528
baldness,2.97020382464,1.6965136081,0.522004187107,0.87696703434,0.642065150142
balecaker,2.56147036403,1.36801303416,0.791700810194,3.55645601809,0.61369309485
ballerina,2.96750126044,1.33537347873,1.05352471272,2.44928530951,1.0912100023
ballooning,2.52394765615,1.38312331557,0.504789531231,1.89800863743,0.923764842153
ballplayer,2.97320378006,1.35721254498,6.12385603786,2.71704732627,0.956621416211
balmy,2.30505372748,1.34660037577,3.11398722231,2.00676712155,0.987293880135
balsamic,2.8551270322,1.5146732833,3.66926554839,3.83687980513,1.0929549853
baltic,2.46074123204,1.56880160809,1.89774388075,4.36481092572,0.967849379182
bambino,3.32486223221,1.51082576275,0.522777080536,1.88199748993,1.24420945168
banana,2.32812702668,1.27933484626,10.0648296595,3.42493272185,1.0066106379
bananas,2.20270614445,1.25889433364,15.2098618547,3.28905812462,0.948443270326
bancroft,2.8427252984,1.73852621555,0.587339937687,1.12769268036,0.775288717747
bandage,2.99513145685,1.63148966074,2.76473033428,3.00414112091,1.321092695
bandages,1.97186467141,1.09706561744,1.28053197265,2.50078838229,0.833879504502
bandaid,2.15583763123,1.23040489197,1.57744216919,1.51434448242,0.920174598694
bandana,2.33773514926,1.18991034627,16.7608397007,3.11006813228,0.781443392038
bandanna,2.11317493349,1.13340253085,10.0029617548,2.79584142536,0.731819778383
bandeau,2.50066364924,1.24597383181,3.54070218404,2.54199718475,0.665036204656
bandwagoner,2.93423154334,1.39408122381,1.48967657487,1.49754119694,1.01572706242
banjo,1.80197174311,1.16689287663,5.67956709862,2.80364084959,1.02232207775
bankrupt,6.21,2.79,5.0,2.0,1.31
bankruptcy,2.74299705505,1.35758880615,0.55638885498,1.87503044128,1.11277770996
banksters,2.61160598159,1.42646240473,10.7252812386,0.895560983419,0.482637655735
banner,3.83,1.95,8.0,5.4,0.83
banquets,2.7455385071,1.26106004953,13.692520529,3.68705520928,0.942591768801
banshee,2.96473408926,1.45761054635,1.69223502874,1.72454725778,1.10452087152
bar,5.0,2.83,82.0,6.42,2.05
bara,2.08303033054,1.25903061748,7.1652148962,2.08303033054,1.10549029827
barback,2.49932706207,1.38634153813,2.28589126468,3.44950472325,0.960577746928
barbarian,3.09153023879,1.45341893295,1.24413007498,2.01437273343,1.22939393004
barbaric,2.59562177205,1.25711237526,3.77798719406,1.75474121428,1.02875228429
barcode,2.44994247476,1.18732461651,1.99841966232,2.11428214461,0.877771354318
barefo,2.74991683125,1.55698314548,4.54270875454,4.14438817859,0.551637327671
barf,3.71932369471,1.83702248573,1.94051671028,1.33248814106,1.01553707838
bariatric,2.74960417032,1.15892407179,9.65770059824,3.45404821396,1.1816480732
barke,3.43368206024,1.62486740351,28.2052454948,4.89299693584,0.748052163124
barl,2.51985689799,1.29877582471,2.98300337791,3.18058980703,0.994501504898
barleywine,2.57603795628,1.438683695,8.13108044863,3.22135581175,1.09194547196
barmy,1.83699671745,1.24653348684,13.1214051247,2.76096232831,0.79821881175
barona,3.3357110095,1.08628376961,1.02479600906,3.48943041086,0.850580687523
barrage,2.65163943124,1.28400657928,8.70920791626,2.92762251556,0.625354125738
barrel,3.36,2.28,24.0,5.05,1.46
barrelaged,2.63888907552,1.38726453424,11.3317272663,2.69928783417,1.15498380661
barrelhouse,1.84046442032,1.24888657093,13.1461744308,2.76617420316,0.79972561121
barrell,3.90965023041,1.51379749775,0.0,1.47803850174,1.25752469301
barrelman's,3.03733677447,1.46413006186,4.10314798355,2.89798971027,1.17536670625
barrels,2.14420054436,1.45499322653,15.315718174,3.22268236578,0.931706188917
barren,3.09387926877,1.17578248918,1.08367049694,3.18599126101,1.01323191464
barring,3.05533105373,1.46613083839,8.02626371384,1.26814966679,1.10227355003
bartender,2.63281041384,1.16223162413,27.8698399663,3.65272796154,1.12072335184
barun,2.76368779302,1.13348955989,3.31381163001,2.30799126536,0.945309321284
basil,2.91227163148,1.55362336111,4.21676290035,3.90116485929,1.13579557657
basket,3.63,2.02,17.0,5.45,1.15
basmati,2.69438428998,1.15473612428,3.79490745068,3.11724540591,0.748138897419
bassinet,2.18964363098,0.960652475357,0.536677360535,1.70126723289,0.729881210327
bastard,3.81933319608,1.54911225398,4.69229777654,2.44605254849,1.43809763869
bastardized,2.5228128621,1.38458229035,6.90809124708,1.7612488386,1.1027776742
bastion,2.28239748001,1.11502445698,25.6507973671,2.76400428772,0.753819351196
bath,4.16,2.31,26.0,7.33,1.45
bathbomb,2.98596641421,1.27969989181,0.501843094826,1.41519752741,1.06390736103
bathrobe,2.4494712261,1.14562920225,0.945718705654,2.08506631303,0.806036053658
bathroom,3.88,1.72,18.0,5.55,1.36
bathrooms,1.97516584873,0.875588984489,9.16314053535,2.82530166507,0.692326173782
baths,2.24041370392,1.24407587886,14.0025856495,3.94765203118,0.780913430452
bathtub,3.07012862086,1.73647837122,3.9849443833,3.59790474494,1.14252172232
batter,2.68493831158,1.27266075969,4.83288896084,3.89853042841,0.681974331141
battered,2.50103312731,1.17631008625,3.29806566238,3.44647861719,0.824516415596
battlefront,3.35896770537,1.40581152678,14.4038066268,4.18862696707,0.956412760019
battleship,2.57998209,1.44330965281,0.528684854507,3.83296519518,0.904051101208
batu,3.13977805614,1.38829738677,0.585779488087,2.5715719527,0.954820565581
bavarian,2.38681804001,1.52167319775,1.84073370695,4.23368752599,0.938774190545
bawm,3.36488910288,1.35304672122,11.8329411149,1.54651258528,0.967841733992
bayarea,2.8191481638,1.72410714149,0.582468628883,1.11833976746,0.768858590126
bazooka,3.08004620463,1.46255477875,1.55661663413,1.84880936936,1.14591601521
bce,1.67670916378,1.14344386399,1.53826528788,2.52788262308,0.717857134342
bday,5.43492088795,1.71671902299,14.6449964046,6.37870954514,1.56213294983
bday__MENTION__,3.59639530182,1.13598713875,9.69088554382,4.22091903687,1.03369445801
bdayy,3.83837326527,1.21242029786,10.3429219723,4.5049171257,1.10324501038
bdayyy,3.61740655184,1.14262392581,9.74750268459,4.24557894707,1.03973361969
bdayyyy,3.39524137974,1.07244899869,9.14885401726,3.98483419418,0.975877761841
beach,5.53,3.07,61.0,8.03,1.59
